1	3.0	0.5289908051490784	1666949427137446.8
1	2.0	0.5042027235031128	1666949427164327.8
1	1.0	0.5181115865707397	1666949427189536.2
1	2.0	0.5058173537254333	1666949427215917.5
1	2.0	0.4795462191104889	1666949427240937.5
1	1.0	0.5060663819313049	1666949427267532.8
1	3.0	0.5614118576049805	1666949427292883.8
1	3.0	0.5725602507591248	1666949427318932.2
1	2.0	0.5754563212394714	1666949427346110.8
1	3.0	0.5243306756019592	1666949427371835.2
1	2.0	0.48033490777015686	1666949427390482.0
1	2.0	0.5549789071083069	1666949427404284.8
1	2.0	0.5612300038337708	1666949427418085.8
1	2.0	0.4978066682815552	1666949427431909.5
1	2.0	0.5013549327850342	1666949427445557.0
1	3.0	0.5183000564575195	1666949427459202.5
1	2.0	0.5042344927787781	1666949427471633.0
1	2.0	0.5575971603393555	1666949427485207.0
1	3.0	0.5500299334526062	1666949427497260.0
1	2.0	0.5281969904899597	1666949427511931.8
1	2.0	0.5182145833969116	1666949427525154.8
1	2.0	0.5612024068832397	1666949427537063.5
1	2.0	0.5590915679931641	1666949427550224.8
1	0.0	0.5022361278533936	1666949427562161.0
1	2.0	0.5457947850227356	1666949427576590.5
1	2.0	0.5240091681480408	1666949427589083.5
1	2.0	0.5297643542289734	1666949427599555.2
1	2.0	0.5131232738494873	1666949427612380.8
1	2.0	0.5066081285476685	1666949427623924.5
1	0.0	0.4833689332008362	1666949427634260.0
2	0.0	0.346468061208725	1666949427646970.5
2	0.0	0.30955129861831665	1666949427658454.2
2	0.0	0.3454895615577698	1666949427669937.0
2	2.0	0.5400325059890747	1666949427681390.5
2	0.0	0.3427647352218628	1666949427691740.5
2	0.0	0.3911440968513489	1666949427703251.2
2	0.0	0.35673192143440247	1666949427713722.8
2	0.0	0.39678725600242615	1666949427725288.2
2	0.0	0.35908886790275574	1666949427736802.8
2	0.0	0.39784660935401917	1666949427748265.2
2	3.0	0.42731773853302	1666949427759720.5
2	0.0	0.3707278072834015	1666949427771142.8
2	0.0	0.37683427333831787	1666949427782591.2
2	0.0	0.38390976190567017	1666949427793003.2
2	0.0	0.3861584961414337	1666949427804596.2
2	0.0	0.354459285736084	1666949427814958.0
2	3.0	0.5614035725593567	1666949427826478.2
2	2.0	0.4789031744003296	1666949427836776.5
2	0.0	0.4789031744003296	1666949427848250.2
2	2.0	0.5542566180229187	1666949427859691.5
2	0.0	0.3330542743206024	1666949427871163.8
2	0.0	0.3483615517616272	1666949427882810.5
2	0.0	0.36199378967285156	1666949427894280.8
2	2.0	0.3829752206802368	1666949427905852.2
2	0.0	0.3972679376602173	1666949427916148.2
2	0.0	0.3722265064716339	1666949427927631.0
2	0.0	0.3734997510910034	1666949427937860.5
2	0.0	0.3682023286819458	1666949427949393.0
2	0.0	0.3628871440887451	1666949427959625.0
2	3.0	0.574705183506012	1666949427971209.5
2	0.0	0.37893474102020264	1666949427981606.8
2	0.0	0.37208491563796997	1666949427993306.5
2	0.0	0.4106239080429077	1666949428005097.8
2	0.0	0.37608808279037476	1666949428016755.2
2	0.0	0.4112774431705475	1666949428028395.2
2	0.0	0.3486247658729553	1666949428040099.5
3	0.0	0.36440059542655945	1666949428051749.5
3	0.0	0.3973948657512665	1666949428062152.2
3	0.0	0.4196801483631134	1666949428073941.2
3	0.0	0.3207343518733978	1666949428084578.0
3	0.0	0.3582322895526886	1666949428098203.2
3	0.0	0.33881354331970215	1666949428111606.8
3	0.0	0.4737301170825958	1666949428123504.8
3	0.0	0.33831846714019775	1666949428134203.0
3	0.0	0.325745552778244	1666949428146156.5
3	0.0	0.32324665784835815	1666949428158100.0
3	0.0	0.4171406030654907	1666949428168837.0
3	0.0	0.39514797925949097	1666949428180637.0
3	0.0	0.4040699601173401	1666949428191178.0
3	0.0	0.36195942759513855	1666949428202660.8
3	0.0	0.4012752175331116	1666949428212972.5
3	0.0	0.40380236506462097	1666949428224520.2
3	0.0	0.34369850158691406	1666949428237331.2
3	0.0	0.34248486161231995	1666949428247682.2
3	0.0	0.34906235337257385	1666949428259355.2
3	0.0	0.39577537775039673	1666949428271036.8
3	0.0	0.345018595457077	1666949428282763.8
3	0.0	0.42843446135520935	1666949428294430.2
3	0.0	0.3731728494167328	1666949428306025.5
3	0.0	0.3525538742542267	1666949428317618.2
3	0.0	0.411537766456604	1666949428329222.0
3	0.0	0.3994024395942688	1666949428339640.5
3	0.0	0.3378336429595947	1666949428351332.8
3	0.0	0.3870144486427307	1666949428362873.0
3	0.0	0.3388754427433014	1666949428373286.5
3	0.0	0.37279289960861206	1666949428385044.8
